# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.667000e+01
# lRef        : 3.638000e+00
# Aref        : 2.266000e+00
# CofR        : (3.638000e+00 0.000000e+00 5.000000e-01)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
131           	3.328703e-01	1.683707e-01	1.644995e-01	-2.070034e-01	-2.882227e-01	8.121928e-02	-1.847210e-01	1.935577e-03	1.565840e-02	-3.960676e-02	-4.144985e-03	-3.546178e-02
132           	3.335023e-01	1.682416e-01	1.652606e-01	-2.067177e-01	-2.880326e-01	8.131487e-02	-1.846737e-01	1.490497e-03	1.446532e-02	-3.552106e-02	-3.295212e-03	-3.222585e-02
133           	3.339442e-01	1.680568e-01	1.658874e-01	-2.061398e-01	-2.876350e-01	8.149521e-02	-1.845651e-01	1.084691e-03	1.324281e-02	-3.162476e-02	-2.569569e-03	-2.905519e-02
134           	3.342375e-01	1.678449e-01	1.663927e-01	-2.052615e-01	-2.870091e-01	8.174762e-02	-1.843783e-01	7.261000e-04	1.204442e-02	-2.803857e-02	-1.974868e-03	-2.606370e-02
135           	3.344765e-01	1.676678e-01	1.668087e-01	-2.041066e-01	-2.861398e-01	8.203320e-02	-1.840865e-01	4.295798e-04	1.094715e-02	-2.489785e-02	-1.501778e-03	-2.339607e-02
136           	3.348002e-01	1.676102e-01	1.671900e-01	-2.028061e-01	-2.850981e-01	8.229208e-02	-1.836951e-01	2.100692e-04	1.005729e-02	-2.248841e-02	-1.186913e-03	-2.130150e-02
137           	3.350663e-01	1.674976e-01	1.675688e-01	-2.010025e-01	-2.836144e-01	8.261194e-02	-1.831132e-01	-3.562104e-05	9.079552e-03	-1.996625e-02	-9.035708e-04	-1.906267e-02
138           	3.354979e-01	1.675643e-01	1.679337e-01	-1.993580e-01	-2.821745e-01	8.281654e-02	-1.824955e-01	-1.846974e-04	8.455683e-03	-1.846908e-02	-7.788573e-04	-1.769022e-02
139           	3.360190e-01	1.676653e-01	1.683537e-01	-1.973039e-01	-2.803423e-01	8.303839e-02	-1.816903e-01	-3.442006e-04	7.843853e-03	-1.705766e-02	-6.849789e-04	-1.637269e-02
140           	3.365750e-01	1.677860e-01	1.687891e-01	-1.949848e-01	-2.782307e-01	8.324597e-02	-1.807384e-01	-5.015593e-04	7.310421e-03	-1.588162e-02	-6.303897e-04	-1.525123e-02
141           	3.372596e-01	1.679674e-01	1.692922e-01	-1.923580e-01	-2.758047e-01	8.344666e-02	-1.796257e-01	-6.624157e-04	6.851084e-03	-1.490780e-02	-6.028178e-04	-1.430499e-02
142           	3.378752e-01	1.681019e-01	1.697733e-01	-1.895695e-01	-2.732121e-01	8.364267e-02	-1.784274e-01	-8.357471e-04	6.435243e-03	-1.404932e-02	-5.894167e-04	-1.345990e-02
143           	3.384228e-01	1.681782e-01	1.702446e-01	-1.867648e-01	-2.705910e-01	8.382623e-02	-1.772086e-01	-1.033203e-03	6.017577e-03	-1.318270e-02	-5.737732e-04	-1.260893e-02
144           	3.388831e-01	1.681831e-01	1.707000e-01	-1.840944e-01	-2.680935e-01	8.399913e-02	-1.760463e-01	-1.258426e-03	5.573349e-03	-1.223107e-02	-5.421871e-04	-1.168888e-02
145           	3.392741e-01	1.681284e-01	1.711457e-01	-1.817107e-01	-2.658612e-01	8.415051e-02	-1.750059e-01	-1.508686e-03	5.096969e-03	-1.117992e-02	-4.929915e-04	-1.068693e-02
146           	3.396126e-01	1.680308e-01	1.715818e-01	-1.797845e-01	-2.640548e-01	8.427032e-02	-1.741626e-01	-1.775470e-03	4.583460e-03	-1.004322e-02	-4.381485e-04	-9.605068e-03
147           	3.399009e-01	1.679087e-01	1.719922e-01	-1.784699e-01	-2.628197e-01	8.434982e-02	-1.735848e-01	-2.041768e-03	4.046788e-03	-8.892329e-03	-3.993771e-04	-8.492952e-03
148           	3.401870e-01	1.677975e-01	1.723895e-01	-1.778065e-01	-2.621972e-01	8.439068e-02	-1.732939e-01	-2.295985e-03	3.505958e-03	-7.798042e-03	-3.930629e-04	-7.404979e-03
149           	3.404755e-01	1.677090e-01	1.727665e-01	-1.777702e-01	-2.621676e-01	8.439742e-02	-1.732825e-01	-2.528746e-03	3.005783e-03	-6.847518e-03	-4.179758e-04	-6.429542e-03
150           	3.407624e-01	1.676532e-01	1.731092e-01	-1.783182e-01	-2.627007e-01	8.438246e-02	-1.735416e-01	-2.727992e-03	2.578092e-03	-6.123848e-03	-4.838316e-04	-5.640016e-03
151           	3.410371e-01	1.676370e-01	1.734001e-01	-1.793670e-01	-2.637201e-01	8.435319e-02	-1.740367e-01	-2.881588e-03	2.260378e-03	-5.726044e-03	-6.026441e-04	-5.123400e-03
152           	3.412924e-01	1.676579e-01	1.736345e-01	-1.807816e-01	-2.651028e-01	8.432118e-02	-1.747120e-01	-2.988305e-03	2.055644e-03	-5.648058e-03	-7.683849e-04	-4.879673e-03
153           	3.415365e-01	1.677116e-01	1.738248e-01	-1.824017e-01	-2.666905e-01	8.428880e-02	-1.754896e-01	-3.056603e-03	1.955915e-03	-5.836747e-03	-9.624585e-04	-4.874289e-03
154           	3.417688e-01	1.677827e-01	1.739862e-01	-1.840434e-01	-2.683064e-01	8.426297e-02	-1.762847e-01	-3.101760e-03	1.940705e-03	-6.191692e-03	-1.155141e-03	-5.036551e-03
155           	3.419915e-01	1.678542e-01	1.741373e-01	-1.855338e-01	-2.697844e-01	8.425062e-02	-1.770175e-01	-3.141528e-03	1.963614e-03	-6.576877e-03	-1.324825e-03	-5.252052e-03
156           	3.422097e-01	1.679264e-01	1.742834e-01	-1.867083e-01	-2.709643e-01	8.425591e-02	-1.776101e-01	-3.178507e-03	2.019622e-03	-6.921743e-03	-1.441250e-03	-5.480493e-03
157           	3.424205e-01	1.679917e-01	1.744288e-01	-1.874771e-01	-2.717579e-01	8.428078e-02	-1.780193e-01	-3.218519e-03	2.087590e-03	-7.132060e-03	-1.478440e-03	-5.653620e-03
158           	3.425777e-01	1.680150e-01	1.745626e-01	-1.877758e-01	-2.721168e-01	8.434092e-02	-1.782288e-01	-3.273796e-03	2.155258e-03	-7.146963e-03	-1.418224e-03	-5.728739e-03
159           	3.426768e-01	1.679872e-01	1.746896e-01	-1.875860e-01	-2.720274e-01	8.444145e-02	-1.782344e-01	-3.351195e-03	2.187606e-03	-6.931473e-03	-1.278131e-03	-5.653342e-03
160           	3.427195e-01	1.679112e-01	1.748082e-01	-1.869543e-01	-2.715343e-01	8.457994e-02	-1.780571e-01	-3.448489e-03	2.162657e-03	-6.529826e-03	-1.102256e-03	-5.427570e-03
161           	3.426908e-01	1.677883e-01	1.749025e-01	-1.860108e-01	-2.707611e-01	8.475031e-02	-1.777557e-01	-3.557088e-03	2.071477e-03	-6.071255e-03	-9.641507e-04	-5.107104e-03
162           	3.425159e-01	1.675798e-01	1.749361e-01	-1.849277e-01	-2.698792e-01	8.495156e-02	-1.774154e-01	-3.678123e-03	1.906109e-03	-5.590744e-03	-8.892628e-04	-4.701481e-03
163           	3.421614e-01	1.672814e-01	1.748800e-01	-1.837912e-01	-2.689734e-01	8.518227e-02	-1.770779e-01	-3.799311e-03	1.694549e-03	-5.143299e-03	-8.771008e-04	-4.266198e-03
164           	3.416464e-01	1.669068e-01	1.747396e-01	-1.826196e-01	-2.680542e-01	8.543455e-02	-1.767444e-01	-3.916358e-03	1.473901e-03	-4.743069e-03	-8.976332e-04	-3.845436e-03
165           	3.410393e-01	1.664888e-01	1.745505e-01	-1.814461e-01	-2.671316e-01	8.568551e-02	-1.764086e-01	-4.030851e-03	1.263905e-03	-4.407384e-03	-9.397870e-04	-3.467597e-03
166           	3.404008e-01	1.660456e-01	1.743552e-01	-1.802879e-01	-2.662058e-01	8.591787e-02	-1.760618e-01	-4.154811e-03	1.041679e-03	-4.042761e-03	-9.797020e-04	-3.063059e-03
167           	3.398105e-01	1.656042e-01	1.742063e-01	-1.791634e-01	-2.652769e-01	8.611347e-02	-1.756952e-01	-4.301022e-03	7.810672e-04	-3.555957e-03	-9.969114e-04	-2.559046e-03
168           	3.393239e-01	1.651938e-01	1.741302e-01	-1.781051e-01	-2.643697e-01	8.626455e-02	-1.753171e-01	-4.468196e-03	4.712951e-04	-2.892333e-03	-9.748712e-04	-1.917461e-03
169           	3.389850e-01	1.648404e-01	1.741447e-01	-1.771565e-01	-2.635220e-01	8.636557e-02	-1.749438e-01	-4.652152e-03	9.592394e-05	-2.018242e-03	-9.131968e-04	-1.105045e-03
170           	3.387853e-01	1.645533e-01	1.742320e-01	-1.763440e-01	-2.627752e-01	8.643118e-02	-1.746032e-01	-4.839368e-03	-3.632894e-04	-8.929312e-04	-8.097550e-04	-8.317620e-05
171           	3.386989e-01	1.643372e-01	1.743617e-01	-1.756579e-01	-2.621358e-01	8.647787e-02	-1.743068e-01	-5.012237e-03	-9.021974e-04	4.392386e-04	-6.825781e-04	1.121817e-03
172           	3.386723e-01	1.641791e-01	1.744933e-01	-1.750315e-01	-2.615644e-01	8.653296e-02	-1.740487e-01	-5.157099e-03	-1.499510e-03	1.923100e-03	-5.379597e-04	2.461060e-03
173           	3.386955e-01	1.640836e-01	1.746119e-01	-1.744325e-01	-2.610340e-01	8.660148e-02	-1.738177e-01	-5.264196e-03	-2.121623e-03	3.475389e-03	-3.839288e-04	3.859318e-03
174           	3.386921e-01	1.640066e-01	1.746855e-01	-1.738008e-01	-2.604990e-01	8.669816e-02	-1.735986e-01	-5.339487e-03	-2.763650e-03	5.067935e-03	-2.296822e-04	5.297617e-03
175           	3.386282e-01	1.639382e-01	1.746900e-01	-1.731681e-01	-2.599850e-01	8.681698e-02	-1.734010e-01	-5.375941e-03	-3.345558e-03	6.550324e-03	-7.039577e-05	6.620719e-03
176           	3.384924e-01	1.638581e-01	1.746344e-01	-1.725937e-01	-2.595399e-01	8.694613e-02	-1.732430e-01	-5.388151e-03	-3.886003e-03	7.959039e-03	9.351645e-05	7.865523e-03
177           	3.383111e-01	1.637652e-01	1.745458e-01	-1.721263e-01	-2.591928e-01	8.706651e-02	-1.731296e-01	-5.390323e-03	-4.368857e-03	9.274338e-03	2.683125e-04	9.006026e-03
178           	3.381357e-01	1.636729e-01	1.744628e-01	-1.717703e-01	-2.589313e-01	8.716106e-02	-1.730462e-01	-5.394954e-03	-4.773279e-03	1.052292e-02	4.881786e-04	1.003474e-02
179           	3.380119e-01	1.635874e-01	1.744245e-01	-1.715530e-01	-2.587675e-01	8.721446e-02	-1.729910e-01	-5.418565e-03	-5.092481e-03	1.168362e-02	7.493311e-04	1.093429e-02
180           	3.379572e-01	1.635089e-01	1.744483e-01	-1.714526e-01	-2.586764e-01	8.722384e-02	-1.729501e-01	-5.469709e-03	-5.345462e-03	1.281217e-02	1.060623e-03	1.175155e-02
181           	3.380097e-01	1.634529e-01	1.745568e-01	-1.714643e-01	-2.586475e-01	8.718321e-02	-1.729154e-01	-5.551974e-03	-5.532452e-03	1.392189e-02	1.428491e-03	1.249340e-02
182           	3.381606e-01	1.634155e-01	1.747450e-01	-1.715680e-01	-2.586686e-01	8.710059e-02	-1.728846e-01	-5.664757e-03	-5.660845e-03	1.504318e-02	1.860747e-03	1.318244e-02
183           	3.383744e-01	1.633801e-01	1.749943e-01	-1.717219e-01	-2.587072e-01	8.698524e-02	-1.728462e-01	-5.807072e-03	-5.747023e-03	1.615507e-02	2.330512e-03	1.382456e-02
184           	3.386081e-01	1.633261e-01	1.752820e-01	-1.718870e-01	-2.587281e-01	8.684115e-02	-1.727846e-01	-5.977936e-03	-5.832179e-03	1.723799e-02	2.786816e-03	1.445117e-02
185           	3.388357e-01	1.632563e-01	1.755794e-01	-1.721394e-01	-2.588363e-01	8.669689e-02	-1.727666e-01	-6.161524e-03	-5.952807e-03	1.823337e-02	3.163875e-03	1.506949e-02
186           	3.390547e-01	1.631842e-01	1.758705e-01	-1.725227e-01	-2.591095e-01	8.658675e-02	-1.728481e-01	-6.343131e-03	-6.095012e-03	1.909270e-02	3.451336e-03	1.564136e-02
187           	3.391835e-01	1.631065e-01	1.760770e-01	-1.729942e-01	-2.595382e-01	8.654402e-02	-1.730411e-01	-6.485229e-03	-6.210378e-03	1.966634e-02	3.622791e-03	1.604355e-02
188           	3.391983e-01	1.630276e-01	1.761707e-01	-1.735000e-01	-2.600657e-01	8.656570e-02	-1.733157e-01	-6.571540e-03	-6.256816e-03	1.987763e-02	3.681999e-03	1.619563e-02
189           	3.391253e-01	1.629675e-01	1.761578e-01	-1.740312e-01	-2.606676e-01	8.663640e-02	-1.736520e-01	-6.595146e-03	-6.207781e-03	1.969943e-02	3.641935e-03	1.605750e-02
190           	3.389684e-01	1.629156e-01	1.760527e-01	-1.745422e-01	-2.612808e-01	8.673863e-02	-1.740097e-01	-6.568559e-03	-6.075994e-03	1.917390e-02	3.510957e-03	1.566295e-02
191           	3.387528e-01	1.628763e-01	1.758765e-01	-1.749854e-01	-2.618353e-01	8.684986e-02	-1.743426e-01	-6.500080e-03	-5.865910e-03	1.834684e-02	3.307512e-03	1.503933e-02
192           	3.385106e-01	1.628546e-01	1.756561e-01	-1.753431e-01	-2.622974e-01	8.695422e-02	-1.746258e-01	-6.400745e-03	-5.593474e-03	1.728233e-02	3.047692e-03	1.423464e-02
193           	3.382948e-01	1.628693e-01	1.754255e-01	-1.755853e-01	-2.626205e-01	8.703518e-02	-1.748279e-01	-6.278070e-03	-5.262806e-03	1.603841e-02	2.756402e-03	1.328201e-02
194           	3.381473e-01	1.629322e-01	1.752151e-01	-1.756838e-01	-2.627620e-01	8.707829e-02	-1.749202e-01	-6.141425e-03	-4.899550e-03	1.469061e-02	2.445755e-03	1.224486e-02
195           	3.380773e-01	1.630378e-01	1.750395e-01	-1.756567e-01	-2.627389e-01	8.708221e-02	-1.749105e-01	-6.000813e-03	-4.531723e-03	1.333539e-02	2.135975e-03	1.119942e-02
196           	3.380666e-01	1.631551e-01	1.749115e-01	-1.755394e-01	-2.625960e-01	8.705660e-02	-1.748263e-01	-5.878185e-03	-4.214089e-03	1.211757e-02	1.844696e-03	1.027287e-02
197           	3.380718e-01	1.632661e-01	1.748057e-01	-1.753607e-01	-2.623757e-01	8.701493e-02	-1.746953e-01	-5.769774e-03	-3.959992e-03	1.108218e-02	1.581099e-03	9.501083e-03
198           	3.381053e-01	1.633719e-01	1.747334e-01	-1.751618e-01	-2.621307e-01	8.696885e-02	-1.745498e-01	-5.680727e-03	-3.797856e-03	1.031169e-02	1.357990e-03	8.953703e-03
199           	3.381858e-01	1.634843e-01	1.747015e-01	-1.749706e-01	-2.618985e-01	8.692789e-02	-1.744132e-01	-5.608574e-03	-3.721297e-03	9.817514e-03	1.187460e-03	8.630054e-03
200           	3.382875e-01	1.635928e-01	1.746947e-01	-1.748092e-01	-2.617211e-01	8.691190e-02	-1.743165e-01	-5.550965e-03	-3.727413e-03	9.605493e-03	1.075333e-03	8.530160e-03
201           	3.383861e-01	1.636878e-01	1.746983e-01	-1.746865e-01	-2.616215e-01	8.693507e-02	-1.742783e-01	-5.505246e-03	-3.798043e-03	9.639340e-03	1.021627e-03	8.617713e-03
202           	3.384288e-01	1.637414e-01	1.746874e-01	-1.746143e-01	-2.616221e-01	8.700776e-02	-1.743149e-01	-5.472966e-03	-3.931525e-03	9.896124e-03	1.016537e-03	8.879587e-03
203           	3.384494e-01	1.637621e-01	1.746872e-01	-1.745588e-01	-2.616924e-01	8.713356e-02	-1.744130e-01	-5.462559e-03	-4.128666e-03	1.041197e-02	1.077320e-03	9.334651e-03
204           	3.384386e-01	1.637471e-01	1.746915e-01	-1.744755e-01	-2.617949e-01	8.731947e-02	-1.745572e-01	-5.472247e-03	-4.366942e-03	1.113750e-02	1.201809e-03	9.935693e-03
205           	3.384220e-01	1.637107e-01	1.747113e-01	-1.743152e-01	-2.618754e-01	8.756020e-02	-1.747178e-01	-5.500308e-03	-4.628661e-03	1.204363e-02	1.393153e-03	1.065047e-02
206           	3.384185e-01	1.636597e-01	1.747587e-01	-1.740497e-01	-2.618947e-01	8.784508e-02	-1.748699e-01	-5.549515e-03	-4.907149e-03	1.311405e-02	1.649876e-03	1.146417e-02
207           	3.384257e-01	1.635867e-01	1.748390e-01	-1.736486e-01	-2.618072e-01	8.815861e-02	-1.749829e-01	-5.626147e-03	-5.210532e-03	1.434845e-02	1.963692e-03	1.238476e-02
208           	3.384328e-01	1.634848e-01	1.749480e-01	-1.730845e-01	-2.615713e-01	8.848678e-02	-1.750290e-01	-5.731577e-03	-5.539744e-03	1.573670e-02	2.328607e-03	1.340809e-02
209           	3.384391e-01	1.633664e-01	1.750726e-01	-1.723274e-01	-2.611325e-01	8.880513e-02	-1.749688e-01	-5.853103e-03	-5.860171e-03	1.719863e-02	2.739143e-03	1.445948e-02
210           	3.384360e-01	1.632282e-01	1.752078e-01	-1.713481e-01	-2.604434e-01	8.909535e-02	-1.747694e-01	-5.989798e-03	-6.158256e-03	1.872335e-02	3.203421e-03	1.551993e-02
211           	3.384040e-01	1.630723e-01	1.753317e-01	-1.702456e-01	-2.595718e-01	8.932622e-02	-1.744490e-01	-6.129724e-03	-6.424685e-03	2.023931e-02	3.694971e-03	1.654434e-02
212           	3.383691e-01	1.629159e-01	1.754532e-01	-1.690409e-01	-2.585209e-01	8.947993e-02	-1.740004e-01	-6.268654e-03	-6.665004e-03	2.167204e-02	4.171015e-03	1.750102e-02
213           	3.383465e-01	1.627906e-01	1.755559e-01	-1.677862e-01	-2.573353e-01	8.954910e-02	-1.734422e-01	-6.382629e-03	-6.862176e-03	2.285526e-02	4.565456e-03	1.828981e-02
214           	3.382733e-01	1.626623e-01	1.756110e-01	-1.665764e-01	-2.561220e-01	8.954557e-02	-1.728338e-01	-6.474334e-03	-7.039533e-03	2.375837e-02	4.839649e-03	1.891872e-02
215           	3.381371e-01	1.625306e-01	1.756065e-01	-1.654477e-01	-2.549300e-01	8.948234e-02	-1.722062e-01	-6.537956e-03	-7.207546e-03	2.437119e-02	4.978046e-03	1.939314e-02
216           	3.379708e-01	1.624164e-01	1.755544e-01	-1.644224e-01	-2.537872e-01	8.936480e-02	-1.715760e-01	-6.568989e-03	-7.327489e-03	2.464680e-02	4.995909e-03	1.965089e-02
217           	3.378209e-01	1.623469e-01	1.754740e-01	-1.634981e-01	-2.526898e-01	8.919174e-02	-1.709408e-01	-6.563530e-03	-7.359583e-03	2.454105e-02	4.910943e-03	1.963011e-02
218           	3.377099e-01	1.623114e-01	1.753985e-01	-1.626859e-01	-2.516564e-01	8.897059e-02	-1.703135e-01	-6.543529e-03	-7.322058e-03	2.416022e-02	4.758050e-03	1.940217e-02
219           	3.376834e-01	1.623085e-01	1.753749e-01	-1.619974e-01	-2.507021e-01	8.870474e-02	-1.697034e-01	-6.533180e-03	-7.256361e-03	2.364087e-02	4.564075e-03	1.907680e-02
220           	3.377694e-01	1.623425e-01	1.754268e-01	-1.614738e-01	-2.498861e-01	8.841232e-02	-1.691492e-01	-6.542156e-03	-7.173248e-03	2.304042e-02	4.346962e-03	1.869346e-02
221           	3.379437e-01	1.624091e-01	1.755345e-01	-1.612056e-01	-2.493043e-01	8.809873e-02	-1.687015e-01	-6.562701e-03	-7.083414e-03	2.241688e-02	4.125026e-03	1.829185e-02
222           	3.382050e-01	1.625111e-01	1.756939e-01	-1.612361e-01	-2.490348e-01	8.779871e-02	-1.684168e-01	-6.591387e-03	-7.030153e-03	2.183725e-02	3.888473e-03	1.794878e-02
223           	3.385837e-01	1.626792e-01	1.759045e-01	-1.615931e-01	-2.491081e-01	8.751500e-02	-1.683116e-01	-6.612607e-03	-7.026545e-03	2.128999e-02	3.618452e-03	1.767154e-02
224           	3.389429e-01	1.628393e-01	1.761036e-01	-1.621219e-01	-2.494429e-01	8.732107e-02	-1.683820e-01	-6.632108e-03	-7.064967e-03	2.087613e-02	3.373097e-03	1.750303e-02
225           	3.392510e-01	1.629932e-01	1.762578e-01	-1.628172e-01	-2.500301e-01	8.721291e-02	-1.686215e-01	-6.632323e-03	-7.100960e-03	2.047840e-02	3.138239e-03	1.734016e-02
226           	3.394552e-01	1.631271e-01	1.763282e-01	-1.636126e-01	-2.508020e-01	8.718940e-02	-1.689957e-01	-6.600549e-03	-7.078142e-03	2.000310e-02	2.923408e-03	1.707969e-02
227           	3.394714e-01	1.631923e-01	1.762791e-01	-1.645157e-01	-2.517694e-01	8.725366e-02	-1.695115e-01	-6.543390e-03	-7.011152e-03	1.949768e-02	2.737686e-03	1.675999e-02
228           	3.393904e-01	1.632315e-01	1.761589e-01	-1.655555e-01	-2.529201e-01	8.736462e-02	-1.701424e-01	-6.463690e-03	-6.898057e-03	1.892353e-02	2.563707e-03	1.635982e-02
229           	3.391852e-01	1.632198e-01	1.759654e-01	-1.665775e-01	-2.540933e-01	8.751576e-02	-1.708045e-01	-6.372830e-03	-6.737669e-03	1.839242e-02	2.458538e-03	1.593388e-02
230           	3.389338e-01	1.631797e-01	1.757541e-01	-1.676920e-01	-2.553563e-01	8.766428e-02	-1.715103e-01	-6.287235e-03	-6.561955e-03	1.791389e-02	2.394991e-03	1.551890e-02
231           	3.386930e-01	1.631360e-01	1.755569e-01	-1.687727e-01	-2.565566e-01	8.778394e-02	-1.721703e-01	-6.210462e-03	-6.362522e-03	1.750756e-02	2.391256e-03	1.511630e-02
232           	3.385098e-01	1.631093e-01	1.754006e-01	-1.698032e-01	-2.576621e-01	8.785892e-02	-1.727605e-01	-6.145663e-03	-6.147320e-03	1.721832e-02	2.461837e-03	1.475648e-02
233           	3.384319e-01	1.631269e-01	1.753050e-01	-1.707703e-01	-2.586529e-01	8.788260e-02	-1.732678e-01	-6.089024e-03	-5.907998e-03	1.703792e-02	2.610961e-03	1.442696e-02
234           	3.384663e-01	1.631919e-01	1.752744e-01	-1.716445e-01	-2.595013e-01	8.785679e-02	-1.736790e-01	-6.041235e-03	-5.663028e-03	1.697818e-02	2.826061e-03	1.415212e-02
235           	3.385803e-01	1.632860e-01	1.752943e-01	-1.723961e-01	-2.601895e-01	8.779340e-02	-1.739914e-01	-6.004187e-03	-5.422169e-03	1.697991e-02	3.067788e-03	1.391213e-02
236           	3.387084e-01	1.633690e-01	1.753394e-01	-1.730369e-01	-2.607579e-01	8.772099e-02	-1.742395e-01	-5.985165e-03	-5.221985e-03	1.699613e-02	3.276080e-03	1.372005e-02
237           	3.387953e-01	1.634257e-01	1.753696e-01	-1.735658e-01	-2.612352e-01	8.766946e-02	-1.744523e-01	-5.971972e-03	-5.079064e-03	1.693068e-02	3.386278e-03	1.354441e-02
238           	3.387898e-01	1.634468e-01	1.753430e-01	-1.739719e-01	-2.616333e-01	8.766140e-02	-1.746474e-01	-5.948135e-03	-4.956636e-03	1.668801e-02	3.387371e-03	1.330064e-02
239           	3.386763e-01	1.634263e-01	1.752500e-01	-1.742312e-01	-2.619465e-01	8.771525e-02	-1.748309e-01	-5.911862e-03	-4.855525e-03	1.627702e-02	3.282984e-03	1.299403e-02
240           	3.384601e-01	1.633644e-01	1.750957e-01	-1.743338e-01	-2.621689e-01	8.783504e-02	-1.750020e-01	-5.865677e-03	-4.767398e-03	1.572763e-02	3.096416e-03	1.263121e-02
241           	3.381795e-01	1.632789e-01	1.749006e-01	-1.742381e-01	-2.622525e-01	8.801435e-02	-1.751334e-01	-5.810826e-03	-4.668743e-03	1.505992e-02	2.861216e-03	1.219870e-02
242           	3.378319e-01	1.631626e-01	1.746693e-01	-1.739212e-01	-2.621594e-01	8.823824e-02	-1.751988e-01	-5.753360e-03	-4.551014e-03	1.432538e-02	2.611676e-03	1.171370e-02
243           	3.374145e-01	1.630122e-01	1.744023e-01	-1.732888e-01	-2.618171e-01	8.852833e-02	-1.751727e-01	-5.695050e-03	-4.393931e-03	1.349955e-02	2.355845e-03	1.114371e-02
244           	3.371031e-01	1.628847e-01	1.742185e-01	-1.725209e-01	-2.613099e-01	8.878898e-02	-1.750494e-01	-5.666920e-03	-4.271217e-03	1.288798e-02	2.172773e-03	1.071521e-02
245           	3.366359e-01	1.626855e-01	1.739504e-01	-1.713084e-01	-2.604382e-01	8.912974e-02	-1.747839e-01	-5.632462e-03	-4.125947e-03	1.223523e-02	1.991667e-03	1.024356e-02
246           	3.362222e-01	1.625025e-01	1.737197e-01	-1.700350e-01	-2.594565e-01	8.942149e-02	-1.744390e-01	-5.608559e-03	-4.003295e-03	1.175186e-02	1.872633e-03	9.879224e-03
247           	3.359002e-01	1.623604e-01	1.735398e-01	-1.686125e-01	-2.582936e-01	8.968108e-02	-1.739873e-01	-5.589670e-03	-3.899922e-03	1.137947e-02	1.789814e-03	9.589658e-03
248           	3.355536e-01	1.622077e-01	1.733459e-01	-1.671223e-01	-2.570215e-01	8.989918e-02	-1.734603e-01	-5.569112e-03	-3.819499e-03	1.111510e-02	1.738049e-03	9.377047e-03
249           	3.351947e-01	1.620427e-01	1.731519e-01	-1.656744e-01	-2.557254e-01	9.005100e-02	-1.728882e-01	-5.554598e-03	-3.803860e-03	1.101827e-02	1.705274e-03	9.312995e-03
250           	3.348521e-01	1.618744e-01	1.729777e-01	-1.643629e-01	-2.544843e-01	9.012142e-02	-1.723029e-01	-5.551662e-03	-3.862971e-03	1.111359e-02	1.693822e-03	9.419764e-03
251           	3.345981e-01	1.617515e-01	1.728467e-01	-1.633029e-01	-2.533964e-01	9.009355e-02	-1.717450e-01	-5.547593e-03	-3.963564e-03	1.133070e-02	1.701788e-03	9.628915e-03
252           	3.344844e-01	1.616922e-01	1.727922e-01	-1.625418e-01	-2.525032e-01	8.996146e-02	-1.712323e-01	-5.550004e-03	-4.137204e-03	1.170279e-02	1.714191e-03	9.988600e-03
253           	3.345296e-01	1.617125e-01	1.728171e-01	-1.621833e-01	-2.519052e-01	8.972190e-02	-1.708136e-01	-5.552281e-03	-4.353147e-03	1.215181e-02	1.722757e-03	1.042905e-02
254           	3.347175e-01	1.618082e-01	1.729093e-01	-1.622436e-01	-2.516413e-01	8.939773e-02	-1.705195e-01	-5.550519e-03	-4.586467e-03	1.260746e-02	1.717264e-03	1.089020e-02
255           	3.350146e-01	1.619655e-01	1.730491e-01	-1.627290e-01	-2.517441e-01	8.901514e-02	-1.703796e-01	-5.541812e-03	-4.806993e-03	1.300489e-02	1.695455e-03	1.130944e-02
256           	3.353950e-01	1.621584e-01	1.732365e-01	-1.635621e-01	-2.521773e-01	8.861511e-02	-1.703962e-01	-5.539064e-03	-5.015761e-03	1.335486e-02	1.661667e-03	1.169319e-02
257           	3.358044e-01	1.623574e-01	1.734469e-01	-1.646921e-01	-2.529271e-01	8.823494e-02	-1.705810e-01	-5.544757e-03	-5.181841e-03	1.361373e-02	1.625025e-03	1.198871e-02
258           	3.361996e-01	1.625424e-01	1.736572e-01	-1.659935e-01	-2.538953e-01	8.790176e-02	-1.708985e-01	-5.557356e-03	-5.285134e-03	1.375841e-02	1.594069e-03	1.216434e-02
259           	3.365853e-01	1.627087e-01	1.738766e-01	-1.674104e-01	-2.550393e-01	8.762890e-02	-1.713341e-01	-5.583955e-03	-5.341995e-03	1.384314e-02	1.579574e-03	1.226356e-02
260           	3.369758e-01	1.628443e-01	1.741315e-01	-1.688325e-01	-2.562548e-01	8.742229e-02	-1.718385e-01	-5.643618e-03	-5.367450e-03	1.393529e-02	1.600197e-03	1.233510e-02
