# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.667000e+01
# lRef        : 4.036000e+00
# Aref        : 2.332000e+00
# CofR        : (4.036000e+00 0.000000e+00 5.000000e-01)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
524           	2.800185e-01	1.428310e-01	1.371876e-01	-2.943516e-03	-1.073937e-01	1.044501e-01	-1.059219e-01	2.821705e-03	4.377397e-03	-6.238309e-03	1.258243e-03	-7.496552e-03
525           	2.796152e-01	1.425762e-01	1.370390e-01	-3.522632e-03	-1.079158e-01	1.043932e-01	-1.061545e-01	2.768598e-03	4.436366e-03	-6.391513e-03	1.240609e-03	-7.632122e-03
526           	2.792617e-01	1.423484e-01	1.369133e-01	-4.063405e-03	-1.084098e-01	1.043464e-01	-1.063781e-01	2.717588e-03	4.494996e-03	-6.511543e-03	1.239224e-03	-7.750767e-03
527           	2.789647e-01	1.421521e-01	1.368125e-01	-4.573795e-03	-1.088745e-01	1.043007e-01	-1.065876e-01	2.669803e-03	4.534739e-03	-6.547948e-03	1.260765e-03	-7.808713e-03
528           	2.787537e-01	1.420002e-01	1.367536e-01	-5.027454e-03	-1.092914e-01	1.042640e-01	-1.067777e-01	2.623305e-03	4.549240e-03	-6.479814e-03	1.309333e-03	-7.789147e-03
529           	2.786386e-01	1.418962e-01	1.367424e-01	-5.394416e-03	-1.096363e-01	1.042419e-01	-1.069391e-01	2.576924e-03	4.524883e-03	-6.275771e-03	1.386997e-03	-7.662768e-03
530           	2.786257e-01	1.418427e-01	1.367830e-01	-5.627078e-03	-1.098751e-01	1.042481e-01	-1.070616e-01	2.529852e-03	4.461150e-03	-5.934954e-03	1.493673e-03	-7.428627e-03
531           	2.787131e-01	1.418404e-01	1.368727e-01	-5.665753e-03	-1.099590e-01	1.042932e-01	-1.071261e-01	2.483860e-03	4.353537e-03	-5.461832e-03	1.622621e-03	-7.084453e-03
532           	2.788760e-01	1.418788e-01	1.369972e-01	-5.492811e-03	-1.098771e-01	1.043843e-01	-1.071307e-01	2.440832e-03	4.212922e-03	-4.893583e-03	1.766131e-03	-6.659714e-03
533           	2.790811e-01	1.419434e-01	1.371377e-01	-5.106716e-03	-1.096323e-01	1.045256e-01	-1.070790e-01	2.402872e-03	4.042377e-03	-4.254178e-03	1.915288e-03	-6.169466e-03
534           	2.793097e-01	1.420255e-01	1.372842e-01	-4.544235e-03	-1.092582e-01	1.047140e-01	-1.069861e-01	2.370663e-03	3.859307e-03	-3.590521e-03	2.064046e-03	-5.654568e-03
535           	2.795541e-01	1.421229e-01	1.374312e-01	-3.839813e-03	-1.087780e-01	1.049382e-01	-1.068581e-01	2.345881e-03	3.673010e-03	-2.931537e-03	2.207242e-03	-5.138778e-03
536           	2.798188e-01	1.422392e-01	1.375796e-01	-3.014495e-03	-1.082049e-01	1.051904e-01	-1.066977e-01	2.329788e-03	3.499891e-03	-2.314062e-03	2.342860e-03	-4.656922e-03
537           	2.800862e-01	1.423673e-01	1.377190e-01	-2.105975e-03	-1.075624e-01	1.054564e-01	-1.065094e-01	2.324138e-03	3.344340e-03	-1.754318e-03	2.467181e-03	-4.221499e-03
538           	2.803461e-01	1.425007e-01	1.378454e-01	-1.154161e-03	-1.068814e-01	1.057273e-01	-1.063043e-01	2.327644e-03	3.221197e-03	-1.285795e-03	2.578300e-03	-3.864095e-03
539           	2.805776e-01	1.426287e-01	1.379489e-01	-1.935385e-04	-1.061856e-01	1.059921e-01	-1.060888e-01	2.339929e-03	3.123789e-03	-8.940244e-04	2.676777e-03	-3.570801e-03
540           	2.807758e-01	1.427452e-01	1.380306e-01	7.561514e-04	-1.054887e-01	1.062449e-01	-1.058668e-01	2.357296e-03	3.056367e-03	-5.854809e-04	2.763627e-03	-3.349107e-03
541           	2.809318e-01	1.428434e-01	1.380885e-01	1.667597e-03	-1.048077e-01	1.064753e-01	-1.056415e-01	2.377449e-03	3.011131e-03	-3.457395e-04	2.838262e-03	-3.184001e-03
542           	2.810469e-01	1.429212e-01	1.381256e-01	2.549148e-03	-1.041345e-01	1.066837e-01	-1.054091e-01	2.397798e-03	2.987633e-03	-1.728272e-04	2.901220e-03	-3.074047e-03
543           	2.811281e-01	1.429809e-01	1.381472e-01	3.344745e-03	-1.035112e-01	1.068559e-01	-1.051836e-01	2.416835e-03	2.977724e-03	-4.962362e-05	2.952912e-03	-3.002536e-03
544           	2.811919e-01	1.430288e-01	1.381631e-01	4.045654e-03	-1.029480e-01	1.069937e-01	-1.049708e-01	2.432814e-03	2.980204e-03	3.181945e-05	2.996114e-03	-2.964294e-03
545           	2.812450e-01	1.430678e-01	1.381772e-01	4.600623e-03	-1.024862e-01	1.070868e-01	-1.047865e-01	2.445301e-03	2.984619e-03	9.431714e-05	3.031778e-03	-2.937461e-03
546           	2.813151e-01	1.431124e-01	1.382026e-01	5.066492e-03	-1.020831e-01	1.071496e-01	-1.046163e-01	2.454906e-03	2.991790e-03	1.406610e-04	3.062121e-03	-2.921460e-03
547           	2.814159e-01	1.431698e-01	1.382460e-01	5.474418e-03	-1.017162e-01	1.071906e-01	-1.044534e-01	2.461901e-03	2.992983e-03	1.860182e-04	3.085992e-03	-2.899974e-03
548           	2.815465e-01	1.432403e-01	1.383062e-01	5.834337e-03	-1.013799e-01	1.072143e-01	-1.042971e-01	2.467078e-03	2.990372e-03	2.306656e-04	3.105705e-03	-2.875040e-03
549           	2.816782e-01	1.433117e-01	1.383666e-01	6.148571e-03	-1.010723e-01	1.072208e-01	-1.041466e-01	2.472550e-03	2.978525e-03	2.827894e-04	3.119920e-03	-2.837131e-03
550           	2.817913e-01	1.433766e-01	1.384146e-01	6.405087e-03	-1.008099e-01	1.072150e-01	-1.040125e-01	2.480989e-03	2.961565e-03	3.414536e-04	3.132292e-03	-2.790838e-03
551           	2.818711e-01	1.434285e-01	1.384427e-01	6.590995e-03	-1.006084e-01	1.071994e-01	-1.039039e-01	2.492888e-03	2.937448e-03	4.073891e-04	3.141143e-03	-2.733754e-03
552           	2.819244e-01	1.434714e-01	1.384530e-01	6.692808e-03	-1.004786e-01	1.071714e-01	-1.038250e-01	2.509188e-03	2.915562e-03	4.647875e-04	3.147956e-03	-2.683169e-03
553           	2.819561e-01	1.435105e-01	1.384456e-01	6.684762e-03	-1.004333e-01	1.071180e-01	-1.037757e-01	2.532420e-03	2.896791e-03	5.125341e-04	3.153058e-03	-2.640524e-03
554           	2.819545e-01	1.435391e-01	1.384154e-01	6.542475e-03	-1.004944e-01	1.070369e-01	-1.037656e-01	2.561849e-03	2.889295e-03	5.332558e-04	3.155923e-03	-2.622667e-03
555           	2.819087e-01	1.435529e-01	1.383558e-01	6.251199e-03	-1.006727e-01	1.069239e-01	-1.037983e-01	2.598530e-03	2.893302e-03	5.213593e-04	3.153982e-03	-2.632622e-03
556           	2.818165e-01	1.435497e-01	1.382668e-01	5.830050e-03	-1.009564e-01	1.067864e-01	-1.038714e-01	2.641448e-03	2.914794e-03	4.655820e-04	3.147585e-03	-2.682003e-03
557           	2.816770e-01	1.435279e-01	1.381491e-01	5.302607e-03	-1.013235e-01	1.066261e-01	-1.039748e-01	2.689416e-03	2.948984e-03	3.737957e-04	3.135882e-03	-2.762086e-03
558           	2.814928e-01	1.434853e-01	1.380075e-01	4.706126e-03	-1.017471e-01	1.064532e-01	-1.041001e-01	2.738918e-03	2.998796e-03	2.406218e-04	3.119106e-03	-2.878485e-03
559           	2.812680e-01	1.434232e-01	1.378448e-01	4.068054e-03	-1.022028e-01	1.062708e-01	-1.042368e-01	2.789215e-03	3.057206e-03	8.285777e-05	3.098635e-03	-3.015777e-03
560           	2.810094e-01	1.433389e-01	1.376704e-01	3.478429e-03	-1.026274e-01	1.061058e-01	-1.043666e-01	2.834234e-03	3.123184e-03	-9.930029e-05	3.073534e-03	-3.172834e-03
561           	2.807343e-01	1.432407e-01	1.374936e-01	2.976945e-03	-1.029891e-01	1.059660e-01	-1.044775e-01	2.873528e-03	3.188893e-03	-2.916287e-04	3.043079e-03	-3.334708e-03
562           	2.804593e-01	1.431350e-01	1.373242e-01	2.582442e-03	-1.032755e-01	1.058579e-01	-1.045667e-01	2.905385e-03	3.254500e-03	-4.932513e-04	3.007874e-03	-3.501126e-03
563           	2.802000e-01	1.430292e-01	1.371709e-01	2.319296e-03	-1.034664e-01	1.057857e-01	-1.046261e-01	2.929141e-03	3.310555e-03	-6.848117e-04	2.968149e-03	-3.652961e-03
564           	2.799757e-01	1.429316e-01	1.370441e-01	2.221077e-03	-1.035378e-01	1.057588e-01	-1.046483e-01	2.943775e-03	3.357582e-03	-8.607774e-04	2.927194e-03	-3.787971e-03
565           	2.797931e-01	1.428480e-01	1.369451e-01	2.304085e-03	-1.034715e-01	1.057756e-01	-1.046236e-01	2.951413e-03	3.387512e-03	-1.002952e-03	2.886036e-03	-3.888988e-03
566           	2.796274e-01	1.427662e-01	1.368611e-01	2.544078e-03	-1.032864e-01	1.058304e-01	-1.045584e-01	2.952572e-03	3.403100e-03	-1.104231e-03	2.850984e-03	-3.955215e-03
567           	2.794709e-01	1.426860e-01	1.367849e-01	2.911203e-03	-1.030067e-01	1.059179e-01	-1.044623e-01	2.950581e-03	3.397498e-03	-1.145379e-03	2.824809e-03	-3.970188e-03
568           	2.793338e-01	1.426150e-01	1.367188e-01	3.362793e-03	-1.026681e-01	1.060309e-01	-1.043495e-01	2.948071e-03	3.377488e-03	-1.134244e-03	2.810366e-03	-3.944609e-03
569           	2.792321e-01	1.425635e-01	1.366687e-01	3.876067e-03	-1.022822e-01	1.061583e-01	-1.042203e-01	2.947400e-03	3.344948e-03	-1.074131e-03	2.807883e-03	-3.882013e-03
570           	2.791751e-01	1.425379e-01	1.366372e-01	4.423589e-03	-1.018664e-01	1.062900e-01	-1.040782e-01	2.950366e-03	3.311219e-03	-9.867599e-04	2.817839e-03	-3.804599e-03
571           	2.791525e-01	1.425350e-01	1.366175e-01	4.959948e-03	-1.014515e-01	1.064115e-01	-1.039315e-01	2.958761e-03	3.277903e-03	-8.815697e-04	2.837118e-03	-3.718688e-03
572           	2.791606e-01	1.425531e-01	1.366074e-01	5.466350e-03	-1.010535e-01	1.065198e-01	-1.037866e-01	2.972845e-03	3.253467e-03	-7.785744e-04	2.864180e-03	-3.642754e-03
573           	2.791882e-01	1.425867e-01	1.366015e-01	5.926589e-03	-1.006820e-01	1.066086e-01	-1.036453e-01	2.992621e-03	3.235486e-03	-6.786157e-04	2.896179e-03	-3.574794e-03
574           	2.792315e-01	1.426335e-01	1.365980e-01	6.325302e-03	-1.003476e-01	1.066729e-01	-1.035102e-01	3.017713e-03	3.229454e-03	-5.949476e-04	2.931980e-03	-3.526928e-03
575           	2.792789e-01	1.426864e-01	1.365924e-01	6.654434e-03	-1.000585e-01	1.067129e-01	-1.033857e-01	3.047006e-03	3.228245e-03	-5.139402e-04	2.971275e-03	-3.485215e-03
576           	2.793313e-01	1.427442e-01	1.365870e-01	6.910660e-03	-9.981850e-02	1.067292e-01	-1.032738e-01	3.078601e-03	3.233478e-03	-4.405195e-04	3.013218e-03	-3.453738e-03
577           	2.793864e-01	1.428043e-01	1.365821e-01	7.116462e-03	-9.961530e-02	1.067318e-01	-1.031735e-01	3.111129e-03	3.235051e-03	-3.565516e-04	3.056775e-03	-3.413327e-03
578           	2.794519e-01	1.428687e-01	1.365832e-01	7.295807e-03	-9.943567e-02	1.067315e-01	-1.030836e-01	3.142777e-03	3.232427e-03	-2.626593e-04	3.101098e-03	-3.363757e-03
579           	2.795271e-01	1.429360e-01	1.365911e-01	7.453073e-03	-9.927631e-02	1.067294e-01	-1.030028e-01	3.172452e-03	3.218339e-03	-1.492667e-04	3.143705e-03	-3.292972e-03
580           	2.796228e-01	1.430103e-01	1.366125e-01	7.605424e-03	-9.912567e-02	1.067311e-01	-1.029284e-01	3.198904e-03	3.194934e-03	-2.189125e-05	3.183989e-03	-3.205880e-03
581           	2.797426e-01	1.430927e-01	1.366499e-01	7.769008e-03	-9.897068e-02	1.067397e-01	-1.028552e-01	3.221413e-03	3.157648e-03	1.225797e-04	3.218937e-03	-3.096358e-03
582           	2.798720e-01	1.431757e-01	1.366963e-01	7.937530e-03	-9.881568e-02	1.067532e-01	-1.027844e-01	3.239727e-03	3.112931e-03	2.703710e-04	3.248116e-03	-2.977745e-03
583           	2.799868e-01	1.432487e-01	1.367381e-01	8.109761e-03	-9.866129e-02	1.067711e-01	-1.027162e-01	3.255286e-03	3.057320e-03	4.281601e-04	3.271400e-03	-2.843240e-03
584           	2.800749e-01	1.433064e-01	1.367685e-01	8.275559e-03	-9.852077e-02	1.067963e-01	-1.026585e-01	3.268931e-03	2.997200e-03	5.888848e-04	3.291643e-03	-2.702758e-03
585           	2.801324e-01	1.433476e-01	1.367848e-01	8.414268e-03	-9.840980e-02	1.068241e-01	-1.026169e-01	3.281368e-03	2.931312e-03	7.572274e-04	3.309925e-03	-2.552698e-03
586           	2.801781e-01	1.433816e-01	1.367965e-01	8.531377e-03	-9.832341e-02	1.068548e-01	-1.025891e-01	3.292570e-03	2.868605e-03	9.208060e-04	3.329008e-03	-2.408202e-03
587           	2.802163e-01	1.434114e-01	1.368049e-01	8.621889e-03	-9.826151e-02	1.068834e-01	-1.025725e-01	3.303290e-03	2.809885e-03	1.075593e-03	3.347681e-03	-2.272088e-03
588           	2.802450e-01	1.434369e-01	1.368081e-01	8.673438e-03	-9.823533e-02	1.069088e-01	-1.025721e-01	3.314447e-03	2.764491e-03	1.202800e-03	3.365891e-03	-2.163092e-03
589           	2.802597e-01	1.434562e-01	1.368035e-01	8.690161e-03	-9.824060e-02	1.069308e-01	-1.025857e-01	3.326340e-03	2.731380e-03	1.299949e-03	3.381354e-03	-2.081405e-03
590           	2.802564e-01	1.434674e-01	1.367889e-01	8.667094e-03	-9.828012e-02	1.069472e-01	-1.026137e-01	3.339243e-03	2.717901e-03	1.351371e-03	3.393586e-03	-2.042215e-03
591           	2.802255e-01	1.434661e-01	1.367594e-01	8.600103e-03	-9.835333e-02	1.069534e-01	-1.026534e-01	3.353317e-03	2.720679e-03	1.359333e-03	3.400345e-03	-2.041012e-03
592           	2.801658e-01	1.434509e-01	1.367148e-01	8.488397e-03	-9.846073e-02	1.069491e-01	-1.027049e-01	3.368046e-03	2.742595e-03	1.319962e-03	3.402576e-03	-2.082614e-03
593           	2.800780e-01	1.434220e-01	1.366561e-01	8.331955e-03	-9.859716e-02	1.069291e-01	-1.027631e-01	3.382955e-03	2.775505e-03	1.249850e-03	3.400430e-03	-2.150580e-03
594           	2.799750e-01	1.433841e-01	1.365909e-01	8.155128e-03	-9.874260e-02	1.068977e-01	-1.028202e-01	3.396573e-03	2.818385e-03	1.153283e-03	3.395027e-03	-2.241744e-03
595           	2.798646e-01	1.433415e-01	1.365231e-01	7.950800e-03	-9.889981e-02	1.068506e-01	-1.028752e-01	3.409203e-03	2.861547e-03	1.049235e-03	3.386164e-03	-2.336929e-03
596           	2.797505e-01	1.432948e-01	1.364557e-01	7.712433e-03	-9.907629e-02	1.067887e-01	-1.029325e-01	3.419544e-03	2.904661e-03	9.374789e-04	3.373401e-03	-2.435922e-03
597           	2.796465e-01	1.432508e-01	1.363957e-01	7.460434e-03	-9.925716e-02	1.067176e-01	-1.029874e-01	3.427515e-03	2.940274e-03	8.294104e-04	3.354980e-03	-2.525569e-03
598           	2.795639e-01	1.432144e-01	1.363495e-01	7.229685e-03	-9.941914e-02	1.066488e-01	-1.030340e-01	3.432460e-03	2.971502e-03	7.178679e-04	3.330436e-03	-2.612568e-03
599           	2.794899e-01	1.431810e-01	1.363089e-01	7.040605e-03	-9.954777e-02	1.065884e-01	-1.030681e-01	3.436027e-03	2.992331e-03	6.147449e-04	3.299704e-03	-2.684959e-03
600           	2.794098e-01	1.431424e-01	1.362674e-01	6.930920e-03	-9.962138e-02	1.065523e-01	-1.030868e-01	3.437485e-03	3.007833e-03	5.087492e-04	3.262208e-03	-2.753459e-03
601           	2.793090e-01	1.430929e-01	1.362160e-01	6.903045e-03	-9.964256e-02	1.065456e-01	-1.030941e-01	3.438467e-03	3.015437e-03	4.060956e-04	3.218485e-03	-2.812389e-03
602           	2.791925e-01	1.430360e-01	1.361565e-01	6.946713e-03	-9.962320e-02	1.065699e-01	-1.030966e-01	3.439764e-03	3.022927e-03	2.942184e-04	3.170036e-03	-2.875817e-03
603           	2.790771e-01	1.429817e-01	1.360954e-01	7.053542e-03	-9.956496e-02	1.066185e-01	-1.030917e-01	3.443143e-03	3.031511e-03	1.737062e-04	3.118364e-03	-2.944658e-03
604           	2.789654e-01	1.429309e-01	1.360346e-01	7.211160e-03	-9.947680e-02	1.066880e-01	-1.030824e-01	3.448162e-03	3.048550e-03	3.123397e-05	3.064167e-03	-3.032933e-03
605           	2.788559e-01	1.428849e-01	1.359710e-01	7.389943e-03	-9.937841e-02	1.067684e-01	-1.030734e-01	3.456969e-03	3.073119e-03	-1.315330e-04	3.007353e-03	-3.138886e-03
606           	2.787472e-01	1.428432e-01	1.359040e-01	7.583994e-03	-9.927471e-02	1.068587e-01	-1.030667e-01	3.469624e-03	3.111761e-03	-3.254792e-04	2.949021e-03	-3.274500e-03
607           	2.786321e-01	1.428020e-01	1.358301e-01	7.779188e-03	-9.917217e-02	1.069514e-01	-1.030618e-01	3.485963e-03	3.160120e-03	-5.418009e-04	2.889219e-03	-3.431020e-03
608           	2.785110e-01	1.427609e-01	1.357501e-01	7.971784e-03	-9.907337e-02	1.070452e-01	-1.030593e-01	3.505389e-03	3.220703e-03	-7.815894e-04	2.829908e-03	-3.611497e-03
609           	2.783826e-01	1.427176e-01	1.356650e-01	8.157701e-03	-9.898057e-02	1.071383e-01	-1.030594e-01	3.526308e-03	3.285185e-03	-1.028746e-03	2.770812e-03	-3.799558e-03
610           	2.782582e-01	1.426776e-01	1.355806e-01	8.323038e-03	-9.890019e-02	1.072232e-01	-1.030617e-01	3.548526e-03	3.353475e-03	-1.274199e-03	2.716376e-03	-3.990574e-03
611           	2.781405e-01	1.426385e-01	1.355020e-01	8.471244e-03	-9.882666e-02	1.072979e-01	-1.030623e-01	3.568214e-03	3.414031e-03	-1.498466e-03	2.664798e-03	-4.163264e-03
612           	2.780400e-01	1.426056e-01	1.354344e-01	8.575080e-03	-9.877991e-02	1.073550e-01	-1.030675e-01	3.585590e-03	3.468906e-03	-1.702897e-03	2.617458e-03	-4.320355e-03
613           	2.779583e-01	1.425787e-01	1.353797e-01	8.603730e-03	-9.878296e-02	1.073867e-01	-1.030848e-01	3.599492e-03	3.510700e-03	-1.876035e-03	2.572682e-03	-4.448717e-03
614           	2.779073e-01	1.425631e-01	1.353442e-01	8.554070e-03	-9.884013e-02	1.073942e-01	-1.031172e-01	3.609432e-03	3.541814e-03	-2.021077e-03	2.531275e-03	-4.552353e-03
615           	2.778884e-01	1.425593e-01	1.353291e-01	8.438957e-03	-9.894307e-02	1.073820e-01	-1.031625e-01	3.615077e-03	3.557434e-03	-2.131259e-03	2.491805e-03	-4.623064e-03
616           	2.778952e-01	1.425656e-01	1.353296e-01	8.285240e-03	-9.907431e-02	1.073596e-01	-1.032169e-01	3.618003e-03	3.563595e-03	-2.218767e-03	2.454211e-03	-4.672979e-03
617           	2.779085e-01	1.425741e-01	1.353344e-01	8.113309e-03	-9.922458e-02	1.073379e-01	-1.032812e-01	3.619840e-03	3.557714e-03	-2.281310e-03	2.417059e-03	-4.698369e-03
618           	2.779229e-01	1.425844e-01	1.353385e-01	7.940948e-03	-9.938536e-02	1.073263e-01	-1.033558e-01	3.622967e-03	3.548455e-03	-2.334412e-03	2.381249e-03	-4.715662e-03
619           	2.779301e-01	1.425932e-01	1.353369e-01	7.779780e-03	-9.955017e-02	1.073299e-01	-1.034401e-01	3.628144e-03	3.536406e-03	-2.383365e-03	2.344724e-03	-4.728088e-03
620           	2.779445e-01	1.426105e-01	1.353340e-01	7.644023e-03	-9.970440e-02	1.073484e-01	-1.035264e-01	3.638257e-03	3.531921e-03	-2.443255e-03	2.310293e-03	-4.753548e-03
621           	2.779574e-01	1.426307e-01	1.353267e-01	7.542219e-03	-9.983878e-02	1.073810e-01	-1.036099e-01	3.651977e-03	3.535692e-03	-2.522889e-03	2.274248e-03	-4.797137e-03
622           	2.779743e-01	1.426554e-01	1.353189e-01	7.501820e-03	-9.993084e-02	1.074327e-01	-1.036817e-01	3.668253e-03	3.554798e-03	-2.635420e-03	2.237088e-03	-4.872508e-03
623           	2.779812e-01	1.426784e-01	1.353029e-01	7.494410e-03	-9.999789e-02	1.074923e-01	-1.037451e-01	3.687738e-03	3.587223e-03	-2.780943e-03	2.196752e-03	-4.977695e-03
624           	2.779777e-01	1.426976e-01	1.352801e-01	7.519129e-03	-1.000383e-01	1.075574e-01	-1.037979e-01	3.708738e-03	3.638128e-03	-2.969441e-03	2.153408e-03	-5.122849e-03
625           	2.779570e-01	1.427113e-01	1.352457e-01	7.553806e-03	-1.000641e-01	1.076179e-01	-1.038410e-01	3.732764e-03	3.702961e-03	-3.189615e-03	2.108154e-03	-5.297769e-03
626           	2.779266e-01	1.427176e-01	1.352090e-01	7.646454e-03	-1.000421e-01	1.076886e-01	-1.038653e-01	3.754326e-03	3.781026e-03	-3.442895e-03	2.059578e-03	-5.502473e-03
627           	2.778892e-01	1.427170e-01	1.351721e-01	7.790112e-03	-9.997115e-02	1.077613e-01	-1.038662e-01	3.772460e-03	3.863264e-03	-3.709585e-03	2.008471e-03	-5.718056e-03
628           	2.778574e-01	1.427142e-01	1.351432e-01	7.974471e-03	-9.985591e-02	1.078304e-01	-1.038431e-01	3.785488e-03	3.949062e-03	-3.986224e-03	1.955950e-03	-5.942174e-03
629           	2.778294e-01	1.427074e-01	1.351220e-01	8.165405e-03	-9.972106e-02	1.078865e-01	-1.038038e-01	3.792661e-03	4.028515e-03	-4.254281e-03	1.901375e-03	-6.155656e-03
630           	2.778093e-01	1.426976e-01	1.351117e-01	8.327238e-03	-9.959445e-02	1.079217e-01	-1.037581e-01	3.792952e-03	4.101949e-03	-4.510720e-03	1.846589e-03	-6.357309e-03
631           	2.778005e-01	1.426862e-01	1.351143e-01	8.428147e-03	-9.950119e-02	1.079293e-01	-1.037153e-01	3.785978e-03	4.159695e-03	-4.732133e-03	1.793629e-03	-6.525762e-03
632           	2.778163e-01	1.426791e-01	1.351373e-01	8.503754e-03	-9.941814e-02	1.079219e-01	-1.036700e-01	3.770909e-03	4.206494e-03	-4.928316e-03	1.742336e-03	-6.670652e-03
633           	2.778427e-01	1.426709e-01	1.351718e-01	8.574065e-03	-9.933318e-02	1.079072e-01	-1.036202e-01	3.749578e-03	4.234986e-03	-5.081416e-03	1.694278e-03	-6.775694e-03
634           	2.778735e-01	1.426617e-01	1.352117e-01	8.660739e-03	-9.923575e-02	1.078965e-01	-1.035661e-01	3.724999e-03	4.251023e-03	-5.200035e-03	1.651006e-03	-6.851040e-03
635           	2.778885e-01	1.426428e-01	1.352457e-01	8.760900e-03	-9.913354e-02	1.078944e-01	-1.035140e-01	3.698505e-03	4.252134e-03	-5.279290e-03	1.612489e-03	-6.891779e-03
636           	2.778922e-01	1.426188e-01	1.352734e-01	8.876579e-03	-9.902884e-02	1.079054e-01	-1.034671e-01	3.672702e-03	4.247099e-03	-5.331678e-03	1.581260e-03	-6.912937e-03
637           	2.778927e-01	1.425956e-01	1.352970e-01	9.013889e-03	-9.891620e-02	1.079301e-01	-1.034231e-01	3.649309e-03	4.237143e-03	-5.364405e-03	1.554940e-03	-6.919345e-03
638           	2.778955e-01	1.425772e-01	1.353183e-01	9.171210e-03	-9.879659e-02	1.079678e-01	-1.033822e-01	3.629426e-03	4.232676e-03	-5.400193e-03	1.532579e-03	-6.932772e-03
639           	2.778981e-01	1.425644e-01	1.353336e-01	9.335319e-03	-9.867788e-02	1.080132e-01	-1.033455e-01	3.615402e-03	4.232509e-03	-5.435482e-03	1.514768e-03	-6.950250e-03
640           	2.778941e-01	1.425524e-01	1.353416e-01	9.500971e-03	-9.856286e-02	1.080638e-01	-1.033133e-01	3.605402e-03	4.243864e-03	-5.490883e-03	1.498422e-03	-6.989306e-03
641           	2.778763e-01	1.425378e-01	1.353385e-01	9.646192e-03	-9.846393e-02	1.081101e-01	-1.032870e-01	3.599665e-03	4.263858e-03	-5.563361e-03	1.482178e-03	-7.045539e-03
642           	2.778481e-01	1.425217e-01	1.353263e-01	9.766082e-03	-9.838313e-02	1.081492e-01	-1.032662e-01	3.597708e-03	4.296613e-03	-5.654547e-03	1.469339e-03	-7.123887e-03
643           	2.778042e-01	1.424985e-01	1.353057e-01	9.880524e-03	-9.830279e-02	1.081833e-01	-1.032431e-01	3.596434e-03	4.334908e-03	-5.756718e-03	1.456549e-03	-7.213267e-03
644           	2.777628e-01	1.424763e-01	1.352865e-01	1.000095e-02	-9.821183e-02	1.082128e-01	-1.032123e-01	3.594879e-03	4.378485e-03	-5.860482e-03	1.448244e-03	-7.308725e-03
645           	2.777277e-01	1.424563e-01	1.352715e-01	1.011960e-02	-9.811283e-02	1.082324e-01	-1.031726e-01	3.592408e-03	4.416194e-03	-5.943458e-03	1.444465e-03	-7.387923e-03
646           	2.777075e-01	1.424397e-01	1.352679e-01	1.023048e-02	-9.801119e-02	1.082417e-01	-1.031264e-01	3.585893e-03	4.449804e-03	-6.009527e-03	1.445041e-03	-7.454568e-03
647           	2.777071e-01	1.424284e-01	1.352788e-01	1.030846e-02	-9.792499e-02	1.082334e-01	-1.030792e-01	3.574810e-03	4.467182e-03	-6.036078e-03	1.449144e-03	-7.485221e-03
648           	2.777295e-01	1.424227e-01	1.353068e-01	1.033498e-02	-9.787212e-02	1.082071e-01	-1.030396e-01	3.557966e-03	4.470137e-03	-6.021517e-03	1.459378e-03	-7.480896e-03
649           	2.777884e-01	1.424311e-01	1.353573e-01	1.033999e-02	-9.783124e-02	1.081712e-01	-1.030012e-01	3.536900e-03	4.453046e-03	-5.957759e-03	1.474167e-03	-7.431925e-03
650           	2.778686e-01	1.424463e-01	1.354224e-01	1.035551e-02	-9.778329e-02	1.081388e-01	-1.029610e-01	3.511958e-03	4.422177e-03	-5.860137e-03	1.492109e-03	-7.352246e-03
651           	2.779610e-01	1.424661e-01	1.354949e-01	1.039020e-02	-9.772585e-02	1.081160e-01	-1.029209e-01	3.485604e-03	4.373542e-03	-5.723146e-03	1.511969e-03	-7.235115e-03
652           	2.780559e-01	1.424884e-01	1.355675e-01	1.043801e-02	-9.766728e-02	1.081053e-01	-1.028863e-01	3.460480e-03	4.317307e-03	-5.563577e-03	1.535519e-03	-7.099096e-03
653           	2.781532e-01	1.425158e-01	1.356374e-01	1.049305e-02	-9.761249e-02	1.081055e-01	-1.028590e-01	3.439200e-03	4.251939e-03	-5.379643e-03	1.562117e-03	-6.941760e-03
654           	2.782603e-01	1.425526e-01	1.357077e-01	1.056394e-02	-9.755489e-02	1.081188e-01	-1.028369e-01	3.422409e-03	4.187341e-03	-5.186376e-03	1.594153e-03	-6.780529e-03
655           	2.783769e-01	1.426018e-01	1.357751e-01	1.063511e-02	-9.750267e-02	1.081378e-01	-1.028202e-01	3.413330e-03	4.123376e-03	-4.983421e-03	1.631666e-03	-6.615087e-03
