# Force and moment coefficients
# dragDir     : (1.000000e+00 0.000000e+00 0.000000e+00)
# sideDir     : (0.000000e+00 1.000000e+00 0.000000e+00)
# liftDir     : (0.000000e+00 0.000000e+00 1.000000e+00)
# rollAxis    : (1.000000e+00 0.000000e+00 0.000000e+00)
# pitchAxis   : (0.000000e+00 1.000000e+00 0.000000e+00)
# yawAxis     : (0.000000e+00 0.000000e+00 1.000000e+00)
# magUInf     : 1.667000e+01
# lRef        : 1.090700e+01
# Aref        : 7.851000e+00
# CofR        : (1.090700e+01 0.000000e+00 5.000000e-01)
#
# Time        	Cd            	Cd(f)         	Cd(r)         	Cl            	Cl(f)         	Cl(r)         	CmPitch       	CmRoll        	CmYaw         	Cs            	Cs(f)         	Cs(r)         
1             	9.190123e+00	4.594889e+00	4.595234e+00	-8.863689e-02	1.195309e+00	-1.283946e+00	1.239628e+00	-1.723631e-04	5.959097e-02	1.015607e-02	6.466901e-02	-5.451294e-02
2             	3.403379e+00	1.702843e+00	1.700536e+00	-4.243114e-01	6.021785e-02	-4.845292e-01	2.723735e-01	1.153803e-03	1.396307e-02	1.104776e-02	1.948695e-02	-8.439191e-03
3             	1.188275e+00	5.940411e-01	5.942344e-01	-3.249019e-01	-1.275189e-01	-1.973830e-01	3.493205e-02	-9.663025e-05	-1.380852e-03	8.791706e-03	3.015001e-03	5.776705e-03
4             	6.916316e-01	3.460320e-01	3.455996e-01	-2.282350e-01	-1.220531e-01	-1.061820e-01	-7.935537e-03	2.161617e-04	-2.245054e-03	1.286378e-03	-1.601865e-03	2.888243e-03
5             	6.682038e-01	3.354933e-01	3.327105e-01	-2.184231e-01	-1.254147e-01	-9.300837e-02	-1.620316e-02	1.391420e-03	2.974157e-03	-5.380234e-03	2.840399e-04	-5.664273e-03
6             	6.880393e-01	3.463534e-01	3.416859e-01	-2.178301e-01	-1.218778e-01	-9.595231e-02	-1.296273e-02	2.333775e-03	6.430112e-03	-1.085847e-02	1.000875e-03	-1.185935e-02
7             	7.300723e-01	3.679983e-01	3.620740e-01	-2.278778e-01	-1.222425e-01	-1.056353e-01	-8.303634e-03	2.962145e-03	8.853020e-03	-1.550946e-02	1.098291e-03	-1.660775e-02
8             	7.652063e-01	3.857574e-01	3.794489e-01	-2.346936e-01	-1.235560e-01	-1.111376e-01	-6.209184e-03	3.154261e-03	1.033543e-02	-1.826856e-02	1.201149e-03	-1.946971e-02
9             	7.850638e-01	3.956598e-01	3.894041e-01	-2.387982e-01	-1.295116e-01	-1.092866e-01	-1.011251e-02	3.127837e-03	1.127691e-02	-1.958593e-02	1.483945e-03	-2.106987e-02
10            	7.956983e-01	4.007334e-01	3.949649e-01	-2.429971e-01	-1.401845e-01	-1.028127e-01	-1.868589e-02	2.884229e-03	1.046113e-02	-1.903809e-02	9.420867e-04	-1.998018e-02
11            	7.919016e-01	3.985969e-01	3.933047e-01	-2.615676e-01	-1.658940e-01	-9.567357e-02	-3.511024e-02	2.646117e-03	7.813251e-03	-1.732334e-02	-8.484191e-04	-1.647492e-02
12            	7.774393e-01	3.914329e-01	3.860064e-01	-2.954752e-01	-2.038869e-01	-9.158832e-02	-5.614927e-02	2.713271e-03	5.249346e-03	-1.682487e-02	-3.163089e-03	-1.366178e-02
13            	7.584042e-01	3.823091e-01	3.760950e-01	-3.372504e-01	-2.470578e-01	-9.019257e-02	-7.843262e-02	3.107048e-03	4.034581e-03	-1.787032e-02	-4.900577e-03	-1.296974e-02
14            	7.382002e-01	3.725613e-01	3.656389e-01	-3.766701e-01	-2.867300e-01	-8.994012e-02	-9.839492e-02	3.461196e-03	3.150470e-03	-1.789667e-02	-5.797864e-03	-1.209880e-02
15            	7.176896e-01	3.621481e-01	3.555415e-01	-4.068018e-01	-3.166349e-01	-9.016692e-02	-1.132340e-01	3.303330e-03	6.513019e-04	-1.428327e-02	-6.490331e-03	-7.792935e-03
16            	6.970803e-01	3.513993e-01	3.456810e-01	-4.268123e-01	-3.365061e-01	-9.030619e-02	-1.231000e-01	2.859156e-03	-1.305145e-03	-9.053246e-03	-5.831768e-03	-3.221479e-03
17            	6.786651e-01	3.416916e-01	3.369735e-01	-4.397283e-01	-3.505066e-01	-8.922165e-02	-1.306425e-01	2.359020e-03	-2.695054e-03	-3.657492e-03	-4.523800e-03	8.663084e-04
18            	6.608405e-01	3.322343e-01	3.286062e-01	-4.492409e-01	-3.625916e-01	-8.664929e-02	-1.379711e-01	1.814053e-03	-4.478350e-03	2.273838e-03	-3.341431e-03	5.615269e-03
19            	6.421868e-01	3.222848e-01	3.199021e-01	-4.592151e-01	-3.769631e-01	-8.225205e-02	-1.473555e-01	1.191363e-03	-6.482289e-03	8.119238e-03	-2.422670e-03	1.054191e-02
20            	6.241047e-01	3.127226e-01	3.113822e-01	-4.701430e-01	-3.932217e-01	-7.692137e-02	-1.581501e-01	6.702034e-04	-8.028712e-03	1.319730e-02	-1.430061e-03	1.462736e-02
21            	6.075325e-01	3.042597e-01	3.032728e-01	-4.838574e-01	-4.122901e-01	-7.156740e-02	-1.703613e-01	4.934726e-04	-8.530156e-03	1.646315e-02	-2.985808e-04	1.676173e-02
22            	5.943625e-01	2.980643e-01	2.962982e-01	-5.017107e-01	-4.351228e-01	-6.658793e-02	-1.842674e-01	8.830754e-04	-7.103417e-03	1.668813e-02	1.240646e-03	1.544748e-02
23            	5.868038e-01	2.953544e-01	2.914494e-01	-5.196862e-01	-4.571527e-01	-6.253349e-02	-1.973096e-01	1.952522e-03	-3.200878e-03	1.295653e-02	3.277388e-03	9.679144e-03
24            	5.843489e-01	2.954673e-01	2.888816e-01	-5.326378e-01	-4.721645e-01	-6.047328e-02	-2.058456e-01	3.292822e-03	1.493734e-03	7.503592e-03	5.245530e-03	2.258061e-03
25            	5.853920e-01	2.972738e-01	2.881183e-01	-5.393019e-01	-4.795619e-01	-5.974003e-02	-2.099109e-01	4.577739e-03	5.603366e-03	2.146630e-03	6.676681e-03	-4.530051e-03
26            	5.877426e-01	2.994494e-01	2.882933e-01	-5.399680e-01	-4.807807e-01	-5.918731e-02	-2.107967e-01	5.578049e-03	8.466224e-03	-2.450363e-03	7.241043e-03	-9.691406e-03
27            	5.893479e-01	3.006831e-01	2.886648e-01	-5.338301e-01	-4.751681e-01	-5.866193e-02	-2.082531e-01	6.009165e-03	9.911890e-03	-5.844942e-03	6.989419e-03	-1.283436e-02
28            	5.896116e-01	3.006500e-01	2.889616e-01	-5.226424e-01	-4.648636e-01	-5.777876e-02	-2.035424e-01	5.844176e-03	9.989904e-03	-7.783876e-03	6.097966e-03	-1.388184e-02
29            	5.891689e-01	2.997523e-01	2.894166e-01	-5.071950e-01	-4.506415e-01	-5.655356e-02	-1.970440e-01	5.167864e-03	8.861744e-03	-8.326033e-03	4.698728e-03	-1.302476e-02
30            	5.880978e-01	2.981256e-01	2.899722e-01	-4.864725e-01	-4.320307e-01	-5.444174e-02	-1.887945e-01	4.076716e-03	6.467355e-03	-8.089592e-03	2.422559e-03	-1.051215e-02
31            	5.875078e-01	2.970229e-01	2.904849e-01	-4.612194e-01	-4.070973e-01	-5.412216e-02	-1.764876e-01	3.269001e-03	5.414151e-03	-9.178572e-03	8.248647e-04	-1.000344e-02
32            	5.865764e-01	2.966081e-01	2.899683e-01	-4.173048e-01	-3.614913e-01	-5.581347e-02	-1.528389e-01	3.319878e-03	8.740083e-03	-1.714746e-02	1.663533e-04	-1.731381e-02
33            	5.861722e-01	2.964696e-01	2.897026e-01	-3.782587e-01	-3.197049e-01	-5.855384e-02	-1.305755e-01	3.383506e-03	1.343783e-02	-2.262104e-02	2.127305e-03	-2.474835e-02
34            	5.850235e-01	2.958435e-01	2.891800e-01	-3.405792e-01	-2.790946e-01	-6.148466e-02	-1.088049e-01	3.331771e-03	1.825261e-02	-2.630367e-02	5.100773e-03	-3.140445e-02
35            	5.828964e-01	2.945450e-01	2.883514e-01	-3.068937e-01	-2.426004e-01	-6.429323e-02	-8.915360e-02	3.096808e-03	2.223635e-02	-2.772243e-02	8.375135e-03	-3.609756e-02
36            	5.790545e-01	2.923207e-01	2.867338e-01	-2.788775e-01	-2.121188e-01	-6.675865e-02	-7.268008e-02	2.793428e-03	2.446440e-02	-2.653348e-02	1.119765e-02	-3.773114e-02
37            	5.743256e-01	2.896600e-01	2.846656e-01	-2.577301e-01	-1.887859e-01	-6.894416e-02	-5.992087e-02	2.497220e-03	2.367598e-02	-2.159281e-02	1.287958e-02	-3.447238e-02
38            	5.693487e-01	2.869471e-01	2.824016e-01	-2.435499e-01	-1.727485e-01	-7.080144e-02	-5.097352e-02	2.272780e-03	2.101556e-02	-1.357019e-02	1.423046e-02	-2.780065e-02
39            	5.636360e-01	2.837907e-01	2.798453e-01	-2.403463e-01	-1.686154e-01	-7.173090e-02	-4.844224e-02	1.972702e-03	1.628897e-02	-2.858214e-03	1.485986e-02	-1.771808e-02
40            	5.581378e-01	2.806192e-01	2.775186e-01	-2.385860e-01	-1.645445e-01	-7.404143e-02	-4.525155e-02	1.550285e-03	1.088866e-02	9.407406e-03	1.559237e-02	-6.184960e-03
41            	5.515395e-01	2.768791e-01	2.746604e-01	-2.490838e-01	-1.745436e-01	-7.454022e-02	-5.000170e-02	1.109373e-03	4.643027e-03	1.981561e-02	1.455083e-02	5.264780e-03
42            	5.448526e-01	2.736809e-01	2.711717e-01	-2.679061e-01	-1.924540e-01	-7.545207e-02	-5.850096e-02	1.254636e-03	1.346434e-03	2.438825e-02	1.354056e-02	1.084769e-02
43            	5.375409e-01	2.706077e-01	2.669331e-01	-2.843471e-01	-2.094387e-01	-7.490840e-02	-6.726516e-02	1.837307e-03	1.046318e-04	2.272838e-02	1.146882e-02	1.125956e-02
44            	5.306822e-01	2.683725e-01	2.623097e-01	-3.076858e-01	-2.335462e-01	-7.413960e-02	-7.970333e-02	3.031374e-03	5.764567e-04	1.578649e-02	8.469701e-03	7.316787e-03
45            	5.251094e-01	2.669672e-01	2.581422e-01	-3.225008e-01	-2.497564e-01	-7.274436e-02	-8.850602e-02	4.412464e-03	2.225944e-03	7.373569e-03	5.912729e-03	1.460841e-03
46            	5.212044e-01	2.663333e-01	2.548711e-01	-3.386942e-01	-2.687976e-01	-6.989663e-02	-9.945046e-02	5.731075e-03	3.439717e-03	-4.804220e-04	3.199506e-03	-3.679928e-03
47            	5.199957e-01	2.670836e-01	2.529121e-01	-3.452280e-01	-2.782772e-01	-6.695085e-02	-1.056632e-01	7.085771e-03	7.060721e-03	-9.363151e-03	2.379145e-03	-1.174230e-02
48            	5.201137e-01	2.680703e-01	2.520435e-01	-3.455130e-01	-2.816646e-01	-6.384834e-02	-1.089081e-01	8.013402e-03	1.050677e-02	-1.682461e-02	2.094465e-03	-1.891907e-02
49            	5.207174e-01	2.685718e-01	2.521456e-01	-3.423063e-01	-2.818495e-01	-6.045681e-02	-1.106963e-01	8.213085e-03	1.273903e-02	-2.204987e-02	1.714091e-03	-2.376396e-02
50            	5.214528e-01	2.682376e-01	2.532153e-01	-3.386865e-01	-2.824096e-01	-5.627685e-02	-1.130664e-01	7.511146e-03	1.258800e-02	-2.322256e-02	9.767165e-04	-2.419928e-02
51            	5.218904e-01	2.670859e-01	2.548045e-01	-3.375940e-01	-2.867275e-01	-5.086652e-02	-1.179305e-01	6.140667e-03	1.011586e-02	-2.042566e-02	-9.696707e-05	-2.032869e-02
52            	5.216095e-01	2.653722e-01	2.562374e-01	-3.384433e-01	-2.928674e-01	-4.557585e-02	-1.236458e-01	4.567392e-03	6.810330e-03	-1.583406e-02	-1.106699e-03	-1.472736e-02
53            	5.202987e-01	2.630754e-01	2.572233e-01	-3.474218e-01	-3.103960e-01	-3.702579e-02	-1.366851e-01	2.926063e-03	3.320165e-03	-1.159682e-02	-2.478244e-03	-9.118574e-03
54            	5.191425e-01	2.611590e-01	2.579835e-01	-3.487568e-01	-3.160596e-01	-3.269721e-02	-1.416812e-01	1.587780e-03	1.450928e-03	-7.591585e-03	-2.344865e-03	-5.246721e-03
55            	5.176130e-01	2.595247e-01	2.580882e-01	-3.523995e-01	-3.248116e-01	-2.758790e-02	-1.486118e-01	7.182403e-04	1.037199e-03	-6.015698e-03	-1.970650e-03	-4.045048e-03
56            	5.160447e-01	2.582416e-01	2.578031e-01	-3.515118e-01	-3.269137e-01	-2.459810e-02	-1.511578e-01	2.192810e-04	1.563490e-03	-6.103099e-03	-1.488060e-03	-4.615039e-03
57            	5.145896e-01	2.572585e-01	2.573311e-01	-3.442297e-01	-3.195459e-01	-2.468388e-02	-1.474310e-01	-3.631431e-05	2.256727e-03	-7.269175e-03	-1.377860e-03	-5.891315e-03
58            	5.130891e-01	2.563974e-01	2.566917e-01	-3.328381e-01	-3.057566e-01	-2.708148e-02	-1.393376e-01	-1.471457e-04	2.659530e-03	-8.753936e-03	-1.717438e-03	-7.036498e-03
59            	5.118850e-01	2.558061e-01	2.560788e-01	-3.169722e-01	-2.843942e-01	-3.257807e-02	-1.259081e-01	-1.363416e-04	3.011189e-03	-1.032863e-02	-2.153127e-03	-8.175506e-03
60            	5.116048e-01	2.559347e-01	2.556700e-01	-2.949097e-01	-2.532450e-01	-4.166468e-02	-1.057902e-01	1.323500e-04	4.222472e-03	-1.245795e-02	-2.006501e-03	-1.045145e-02
61            	5.114320e-01	2.561114e-01	2.553207e-01	-2.820632e-01	-2.333137e-01	-4.874944e-02	-9.228214e-02	3.953616e-04	4.588581e-03	-1.304728e-02	-1.935057e-03	-1.111222e-02
62            	5.108792e-01	2.563590e-01	2.545202e-01	-2.642454e-01	-2.061332e-01	-5.811229e-02	-7.401044e-02	9.193819e-04	7.800159e-03	-1.450562e-02	5.473498e-04	-1.505297e-02
63            	5.085912e-01	2.554509e-01	2.531403e-01	-2.571826e-01	-1.933621e-01	-6.382047e-02	-6.477081e-02	1.155286e-03	9.573790e-03	-1.348227e-02	2.832657e-03	-1.631492e-02
64            	5.055463e-01	2.540148e-01	2.515315e-01	-2.520417e-01	-1.837118e-01	-6.832990e-02	-5.769097e-02	1.241665e-03	1.110297e-02	-1.151535e-02	5.345293e-03	-1.686064e-02
65            	5.023688e-01	2.524271e-01	2.499417e-01	-2.465566e-01	-1.745163e-01	-7.204033e-02	-5.123797e-02	1.242679e-03	1.219370e-02	-9.464716e-03	7.461347e-03	-1.692606e-02
66            	4.997453e-01	2.511426e-01	2.486027e-01	-2.408544e-01	-1.658418e-01	-7.501263e-02	-4.541457e-02	1.269968e-03	1.300255e-02	-8.064851e-03	8.970128e-03	-1.703498e-02
67            	4.984656e-01	2.509233e-01	2.475423e-01	-2.419450e-01	-1.662411e-01	-7.570391e-02	-4.526859e-02	1.690465e-03	1.443739e-02	-8.992061e-03	9.941357e-03	-1.893342e-02
68            	4.991114e-01	2.514848e-01	2.476266e-01	-2.415111e-01	-1.648162e-01	-7.669492e-02	-4.406065e-02	1.929105e-03	1.354690e-02	-7.103145e-03	9.995328e-03	-1.709847e-02
69            	5.017089e-01	2.536089e-01	2.481000e-01	-2.491856e-01	-1.733595e-01	-7.582607e-02	-4.876673e-02	2.754450e-03	1.427181e-02	-8.519153e-03	1.001224e-02	-1.853139e-02
70            	5.054953e-01	2.559874e-01	2.495079e-01	-2.602118e-01	-1.856294e-01	-7.458238e-02	-5.552350e-02	3.239720e-03	1.281055e-02	-7.684816e-03	8.968142e-03	-1.665296e-02
71            	5.100091e-01	2.587204e-01	2.512887e-01	-2.712196e-01	-1.981682e-01	-7.305139e-02	-6.255843e-02	3.715864e-03	1.208953e-02	-8.512446e-03	7.833303e-03	-1.634575e-02
72            	5.143255e-01	2.610959e-01	2.532296e-01	-2.821549e-01	-2.109086e-01	-7.124631e-02	-6.983115e-02	3.933148e-03	1.056862e-02	-8.843716e-03	6.146762e-03	-1.499048e-02
73            	5.182630e-01	2.630127e-01	2.552503e-01	-2.918984e-01	-2.227405e-01	-6.915783e-02	-7.679135e-02	3.881183e-03	8.135755e-03	-8.685991e-03	3.792759e-03	-1.247875e-02
74            	5.215829e-01	2.643919e-01	2.571909e-01	-2.988331e-01	-2.319450e-01	-6.688805e-02	-8.252850e-02	3.600521e-03	5.161820e-03	-8.928209e-03	6.977151e-04	-9.625925e-03
75            	5.239550e-01	2.650803e-01	2.588747e-01	-3.021817e-01	-2.380041e-01	-6.417765e-02	-8.691320e-02	3.102809e-03	2.020559e-03	-9.859272e-03	-2.909077e-03	-6.950195e-03
76            	5.251999e-01	2.650650e-01	2.601349e-01	-3.021780e-01	-2.414744e-01	-6.070364e-02	-9.038537e-02	2.465077e-03	-7.961669e-04	-1.168052e-02	-6.636424e-03	-5.044091e-03
77            	5.253973e-01	2.646072e-01	2.607902e-01	-2.995643e-01	-2.431103e-01	-5.645393e-02	-9.332820e-02	1.908512e-03	-2.618036e-03	-1.518482e-02	-1.021044e-02	-4.974373e-03
78            	5.250563e-01	2.641960e-01	2.608603e-01	-2.948442e-01	-2.429046e-01	-5.193958e-02	-9.548253e-02	1.667845e-03	-2.649738e-03	-2.110135e-02	-1.320041e-02	-7.900936e-03
79            	5.248489e-01	2.642157e-01	2.606332e-01	-2.896739e-01	-2.422243e-01	-4.744969e-02	-9.738728e-02	1.791270e-03	-7.992868e-04	-2.891232e-02	-1.525545e-02	-1.365687e-02
80            	5.248215e-01	2.645961e-01	2.602254e-01	-2.867129e-01	-2.434296e-01	-4.328328e-02	-1.000731e-01	2.185379e-03	2.205446e-03	-3.723121e-02	-1.641016e-02	-2.082105e-02
81            	5.246915e-01	2.648867e-01	2.598048e-01	-2.875821e-01	-2.475211e-01	-4.006094e-02	-1.037301e-01	2.540956e-03	5.148041e-03	-4.391875e-02	-1.681134e-02	-2.710742e-02
82            	5.241603e-01	2.647634e-01	2.593970e-01	-2.926842e-01	-2.548502e-01	-3.783405e-02	-1.085081e-01	2.683205e-03	8.340507e-03	-4.757459e-02	-1.544679e-02	-3.212780e-02
83            	5.232642e-01	2.641106e-01	2.591537e-01	-3.010336e-01	-2.644107e-01	-3.662293e-02	-1.138939e-01	2.478437e-03	1.133239e-02	-4.736305e-02	-1.234913e-02	-3.501391e-02
84            	5.218979e-01	2.628716e-01	2.590262e-01	-3.111249e-01	-2.745317e-01	-3.659311e-02	-1.189693e-01	1.922695e-03	1.342460e-02	-4.295444e-02	-8.052616e-03	-3.490182e-02
85            	5.201212e-01	2.612432e-01	2.588780e-01	-3.201712e-01	-2.823133e-01	-3.785784e-02	-1.222277e-01	1.182582e-03	1.435255e-02	-3.565726e-02	-3.476085e-03	-3.218118e-02
86            	5.178831e-01	2.594334e-01	2.584497e-01	-3.266314e-01	-2.866250e-01	-4.000639e-02	-1.233093e-01	4.918535e-04	1.505774e-02	-2.767188e-02	1.221799e-03	-2.889368e-02
87            	5.150929e-01	2.575970e-01	2.574959e-01	-3.295405e-01	-2.866407e-01	-4.289987e-02	-1.218704e-01	5.055286e-05	1.566375e-02	-2.065244e-02	5.337527e-03	-2.598997e-02
88            	5.122845e-01	2.561734e-01	2.561111e-01	-3.265657e-01	-2.802347e-01	-4.633100e-02	-1.169519e-01	3.112256e-05	1.661217e-02	-1.683004e-02	8.197147e-03	-2.502718e-02
89            	5.094155e-01	2.550384e-01	2.543771e-01	-3.221202e-01	-2.729954e-01	-4.912482e-02	-1.119353e-01	3.306773e-04	1.869438e-02	-1.489492e-02	1.124692e-02	-2.614184e-02
90            	5.078892e-01	2.546933e-01	2.531960e-01	-3.152347e-01	-2.641574e-01	-5.107728e-02	-1.065401e-01	7.486515e-04	2.012510e-02	-1.492762e-02	1.266129e-02	-2.758891e-02
91            	5.078738e-01	2.551320e-01	2.527418e-01	-2.941568e-01	-2.388786e-01	-5.527813e-02	-9.180025e-02	1.195104e-03	2.130401e-02	-1.582630e-02	1.339086e-02	-2.921716e-02
92            	5.091556e-01	2.562973e-01	2.528583e-01	-2.768658e-01	-2.185319e-01	-5.833388e-02	-8.009903e-02	1.719473e-03	2.257592e-02	-1.820784e-02	1.347200e-02	-3.167984e-02
93            	5.113308e-01	2.578330e-01	2.534978e-01	-2.590066e-01	-1.981354e-01	-6.087116e-02	-6.863212e-02	2.167641e-03	2.324413e-02	-2.035151e-02	1.306837e-02	-3.341988e-02
94            	5.141789e-01	2.595275e-01	2.546514e-01	-2.439839e-01	-1.816510e-01	-6.233288e-02	-5.965906e-02	2.438064e-03	2.280641e-02	-2.144849e-02	1.208217e-02	-3.353066e-02
95            	5.170186e-01	2.610379e-01	2.559808e-01	-2.341631e-01	-1.718151e-01	-6.234795e-02	-5.473358e-02	2.528558e-03	2.120944e-02	-2.128213e-02	1.056837e-02	-3.185050e-02
96            	5.194024e-01	2.621784e-01	2.572240e-01	-2.300549e-01	-1.693876e-01	-6.066732e-02	-5.436013e-02	2.477201e-03	1.866323e-02	-1.988164e-02	8.722407e-03	-2.860405e-02
97            	5.211283e-01	2.628869e-01	2.582414e-01	-2.291217e-01	-1.714805e-01	-5.764115e-02	-5.691970e-02	2.322751e-03	1.558219e-02	-1.753916e-02	6.812608e-03	-2.435176e-02
98            	5.221721e-01	2.631859e-01	2.589862e-01	-2.299978e-01	-1.763241e-01	-5.367368e-02	-6.132524e-02	2.099834e-03	1.235797e-02	-1.482803e-02	4.943959e-03	-1.977199e-02
99            	5.226932e-01	2.632334e-01	2.594598e-01	-2.318799e-01	-1.826223e-01	-4.925763e-02	-6.668233e-02	1.886814e-03	9.614460e-03	-1.279258e-02	3.218168e-03	-1.601075e-02
100           	5.229864e-01	2.632209e-01	2.597654e-01	-2.352632e-01	-1.906784e-01	-4.458473e-02	-7.304685e-02	1.727759e-03	7.722986e-03	-1.202967e-02	1.708153e-03	-1.373782e-02
101           	5.233781e-01	2.632948e-01	2.600834e-01	-2.408106e-01	-2.009204e-01	-3.989012e-02	-8.051516e-02	1.605695e-03	6.768553e-03	-1.237349e-02	5.818090e-04	-1.295530e-02
102           	5.242719e-01	2.636960e-01	2.605759e-01	-2.477694e-01	-2.119194e-01	-3.585008e-02	-8.803463e-02	1.560077e-03	6.849157e-03	-1.373209e-02	-1.688683e-05	-1.371520e-02
103           	5.256567e-01	2.643760e-01	2.612807e-01	-2.555836e-01	-2.227611e-01	-3.282248e-02	-9.496932e-02	1.547644e-03	7.734474e-03	-1.561107e-02	-7.105882e-05	-1.554001e-02
104           	5.272799e-01	2.651270e-01	2.621528e-01	-2.642985e-01	-2.336269e-01	-3.067151e-02	-1.014777e-01	1.487098e-03	8.901607e-03	-1.696582e-02	4.186970e-04	-1.738452e-02
105           	5.287590e-01	2.657736e-01	2.629854e-01	-2.737504e-01	-2.446469e-01	-2.910349e-02	-1.077717e-01	1.394073e-03	1.023666e-02	-1.744647e-02	1.513428e-03	-1.895990e-02
106           	5.297282e-01	2.661853e-01	2.635428e-01	-2.836099e-01	-2.558583e-01	-2.775161e-02	-1.140533e-01	1.321236e-03	1.197148e-02	-1.731106e-02	3.315950e-03	-2.062701e-02
107           	5.296966e-01	2.661126e-01	2.635840e-01	-2.932923e-01	-2.670281e-01	-2.626419e-02	-1.203819e-01	1.264270e-03	1.409264e-02	-1.656435e-02	5.810470e-03	-2.237482e-02
108           	5.287614e-01	2.657180e-01	2.630434e-01	-3.023719e-01	-2.777657e-01	-2.460617e-02	-1.265798e-01	1.337315e-03	1.602506e-02	-1.559121e-02	8.229452e-03	-2.382066e-02
109           	5.270264e-01	2.650058e-01	2.620206e-01	-3.108555e-01	-2.879861e-01	-2.286946e-02	-1.325583e-01	1.492607e-03	1.736747e-02	-1.434976e-02	1.019259e-02	-2.454234e-02
110           	5.250935e-01	2.643984e-01	2.606950e-01	-3.189271e-01	-2.976542e-01	-2.127289e-02	-1.381907e-01	1.851706e-03	1.825940e-02	-1.409589e-02	1.121145e-02	-2.530735e-02
111           	5.233703e-01	2.641019e-01	2.592684e-01	-3.266231e-01	-3.064775e-01	-2.014554e-02	-1.431660e-01	2.416745e-03	1.917562e-02	-1.512981e-02	1.161072e-02	-2.674053e-02
112           	5.221238e-01	2.641683e-01	2.579555e-01	-3.315474e-01	-3.112978e-01	-2.024962e-02	-1.455241e-01	3.106394e-03	1.993758e-02	-1.717940e-02	1.134788e-02	-2.852728e-02
113           	5.209836e-01	2.645338e-01	2.564499e-01	-3.384623e-01	-3.178937e-01	-2.056867e-02	-1.486625e-01	4.041931e-03	2.094141e-02	-2.037642e-02	1.075321e-02	-3.112962e-02
114           	5.199416e-01	2.649309e-01	2.550107e-01	-3.454930e-01	-3.239112e-01	-2.158184e-02	-1.511647e-01	4.960093e-03	2.187211e-02	-2.361782e-02	1.006320e-02	-3.368102e-02
115           	5.187445e-01	2.651479e-01	2.535966e-01	-3.548894e-01	-3.321281e-01	-2.276127e-02	-1.546834e-01	5.775641e-03	2.271874e-02	-2.692935e-02	9.254068e-03	-3.618342e-02
116           	5.173634e-01	2.648053e-01	2.525581e-01	-3.531672e-01	-3.276563e-01	-2.551092e-02	-1.510727e-01	6.123560e-03	2.289959e-02	-2.813718e-02	8.830999e-03	-3.696817e-02
117           	5.159565e-01	2.642603e-01	2.516962e-01	-3.526760e-01	-3.238668e-01	-2.880918e-02	-1.475288e-01	6.282083e-03	2.270865e-02	-2.942681e-02	7.995243e-03	-3.742205e-02
118           	5.148578e-01	2.634376e-01	2.514203e-01	-3.481714e-01	-3.158977e-01	-3.227370e-02	-1.418120e-01	6.008651e-03	2.138643e-02	-2.831473e-02	7.229069e-03	-3.554380e-02
119           	5.144228e-01	2.627244e-01	2.516985e-01	-3.382925e-01	-3.015291e-01	-3.676340e-02	-1.323829e-01	5.512937e-03	1.926136e-02	-2.606283e-02	6.229942e-03	-3.229277e-02
120           	5.143048e-01	2.619920e-01	2.523128e-01	-3.262042e-01	-2.855206e-01	-4.068354e-02	-1.224185e-01	4.839600e-03	1.672946e-02	-2.302470e-02	5.217109e-03	-2.824181e-02
121           	5.142309e-01	2.612662e-01	2.529648e-01	-3.137096e-01	-2.697357e-01	-4.397389e-02	-1.128809e-01	4.150700e-03	1.450206e-02	-2.043648e-02	4.283819e-03	-2.472030e-02
122           	5.140017e-01	2.605259e-01	2.534758e-01	-3.009140e-01	-2.541399e-01	-4.677403e-02	-1.036829e-01	3.525094e-03	1.328833e-02	-1.920830e-02	3.684180e-03	-2.289248e-02
123           	5.137700e-01	2.599025e-01	2.538675e-01	-2.882349e-01	-2.391789e-01	-4.905605e-02	-9.506141e-02	3.017528e-03	1.321467e-02	-1.964938e-02	3.389977e-03	-2.303936e-02
124           	5.139859e-01	2.596549e-01	2.543309e-01	-2.786725e-01	-2.284297e-01	-5.024281e-02	-8.909343e-02	2.662000e-03	1.390815e-02	-2.123602e-02	3.290140e-03	-2.452615e-02
125           	5.149907e-01	2.600218e-01	2.549689e-01	-2.632136e-01	-2.108369e-01	-5.237669e-02	-7.923013e-02	2.526465e-03	1.613373e-02	-2.520266e-02	3.532398e-03	-2.873505e-02
126           	5.165360e-01	2.607275e-01	2.558085e-01	-2.545582e-01	-2.014507e-01	-5.310747e-02	-7.417162e-02	2.459485e-03	1.774299e-02	-2.797489e-02	3.755545e-03	-3.173043e-02
127           	5.184901e-01	2.617643e-01	2.567259e-01	-2.481169e-01	-1.945928e-01	-5.352416e-02	-7.053430e-02	2.519215e-03	1.940050e-02	-3.061225e-02	4.094372e-03	-3.470662e-02
128           	5.206224e-01	2.630159e-01	2.576065e-01	-2.447776e-01	-1.912248e-01	-5.355281e-02	-6.883601e-02	2.704731e-03	2.126377e-02	-3.290419e-02	4.811670e-03	-3.771586e-02
129           	5.227168e-01	2.644011e-01	2.583156e-01	-2.450258e-01	-1.919357e-01	-5.309014e-02	-6.942276e-02	3.042732e-03	2.340848e-02	-3.493773e-02	5.939614e-03	-4.087734e-02
